stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
282534,,"ON BLUE RIDGE BLVD AT 9100 BLUE RIDGE SOUTHBOUND",,  38.958548, -94.498779,,,0,
282535,,"ON BLUE RIDGE BLVD AT EASTERN SOUTHBOUND",,  38.956487, -94.505127,,,0,
282536,,"ON BLUE RIDGE BLVD AT 9300 BLUE RIDGE SOUTHBOUND",,  38.955215, -94.506913,,,0,
282600,,"ON NORTHERN AT 10613 SB",,  39.046344, -94.452990,,,0,
282702,,"ON BLUE RIDGE BLVDAT OAKLAND AVE SOUTHBOUND",,  38.958060, -94.501342,,,0,
282703,,"ON 47TH AT WILLOW EB",,  39.037249, -94.457140,,,0,
282704,,"ON 47TH AT WILLOW WB",,  39.037370, -94.457130,,,0,
282802,,"ON OAK AT 11TH SOUTHBOUND FARSIDE",,  39.100869, -94.578550,,,0,
2840030,,"ON 42ND TERRACE AT NOLAND EASTBOUND",,  39.043867, -94.414584,,,0,
2840031,,"ON PRICE CHOPPER DR AT 42ND TERR NORTHBOUND",,  39.043833, -94.410915,,,0,
2840032,,"ON NOLAND RD AT 44TH SOUTHBOUND",,  39.040741, -94.415444,,,0,
2840033,,"ON 45TH AT LIBERTY WESTBOUND",,  39.039073, -94.419612,,,0,
2840034,,"ON WASHINGTON AT NOLAND FASHION SQ SOUTHBOUND",,  39.036517, -94.419957,,,0,
2840036,,"ON NOLAND AT 44TH NORTHBOUND",,  39.041006, -94.415306,,,0,
2840051,,"ON 23RD AT NOLAND/DODIGION EASTBOUND",,  39.078987, -94.413621,,,0,
2840064,,"ON SPRING AT COLLEGE NORTHBOUND",,  39.097574, -94.419545,,,0,
2840066,,"ON NOLAND AT FAIR NORTHBOUND",,  39.077392, -94.413762,,,0,
2840067,,"ON NOLAND AT FAIR SOUTHBOUND",,  39.077591, -94.414065,,,0,
2840069,,"ON NOLAND AT GUDGELL SOUTHBOUND",,  39.071908, -94.414128,,,0,
2840071,,"ON NOLAND AT OSAGE/PARTRIDGE SOUTHBOUND",,  39.066348, -94.414930,,,0,
2840073,,"ON NOLAND AT 32ND SOUTHBOUND",,  39.061681, -94.414843,,,0,
2840076,,"ON NOLAND AT 3500 NOLAND RD SOUTHBOUND",,  39.056720, -94.414934,,,0,
2840080,,"ON NOLAND RD  AT NOLAND COURT NORTHBOUND",,  39.054254, -94.414769,,,0,
2840081,,"ON NOLAND AT 35TH NORTHBOUND",,  39.057254, -94.414774,,,0,
2840082,,"ON NOLAND AT 3301 NOLAND NB",,  39.061664, -94.414574,,,0,
2840083,,"ON NOLAND AT 32ND NORTHBOUND",,  39.063963, -94.414475,,,0,
2840085,,"ON NOLAND AT PARTRIDGE NB",,  39.066218, -94.414629,,,0,
2840087,,"ON NOLAND AT GUDGELL NB",,  39.071389, -94.414067,,,0,
2840088,,"ON NOLAND AT ABERDEEN NORTHBOUND",,  39.075436, -94.413868,,,0,
2841501,,"ON LIBERTY AT 515 LIBERTY NORTHBOUND",,  39.087492, -94.417222,,,0,
2841502,,"ON S LIBERTY AT PACIFIC SB",,  39.087298, -94.417368,,,0,
2841503,,"ON NOLAND ROAD AT NOLAND CT SB",,  39.054438, -94.414899,,,0,
2841508,,"ON LIBERTY AT 313 LIBERTY SB",,  39.091675, -94.417138,,,0,
2841509,,"ON NOLAND AT ABERDEEN SB",,  39.075602, -94.414122,,,0,
2841510,,"ON S NOLAND ROAD AT 3444 NOLAND SOUTHBOUND",,  39.058822, -94.415023,,,0,
2841512,,"ON NOLAND AT SEA NB",,  39.082735, -94.413603,,,0,
2841516,,"ON LIBERTY BTWN KANSAS AND LEXINGTON NB",,  39.091761, -94.416996,,,0,
284153,,"ON 40 HWY AT WASHINGTON EB",,  39.035694, -94.419555,,,0,
284155,,"ON NOLAND AT 39TH NB",,  39.049993, -94.414868,,,0,
284156,,"ON NOLAND AT 39TH ST SB",,  39.050189, -94.415133,,,0,
284157,,"ON PRICE CHOPPER DR S OF MAIN DR",,  39.043489, -94.412561,,,0,
2842500,,"ON 42ND TERR AT NOLAND WB",,  39.043988, -94.415161,,,0,
2842503,,"ON 45TH AT NOLAND WB",,  39.038866, -94.415649,,,0,
2850028,,"ON 23RD AT VERMONT EASTBOUND",,  39.080150, -94.442509,,,0,
2850033,,"ON CRYLSER AT SEA NORTHBOUND",,  39.083159, -94.432108,,,0,
2850043,,"ON SPRING AT HERITAGE HOUSE DRIVE SOUTHBOUND",,  39.096936, -94.420428,,,0,
2850048,,"ON PLEASANT AT KANSAS SOUTHBOUND",,  39.091267, -94.421370,,,0,
2850060,,"ON 23RD AT SCOTT WESTBOUND",,  39.080153, -94.439642,,,0,
2850061,,"ON 23RD AT VERMONT WESTBOUND",,  39.080258, -94.442271,,,0,
2850065,,"ON STERLING AT 27TH SOUTHBOUND",,  39.073197, -94.446405,,,0,
2850066,,"ON STERLING AT 29TH SOUTHBOUND",,  39.070260, -94.446532,,,0,
2850067,,"ON STERLING AT SHELEY SOUTHBOUND",,  39.067034, -94.446821,,,0,
2850068,,"ON STERLING AT 32ND SOUTHBOUND",,  39.064322, -94.446863,,,0,
2850070,,"ON STERLING AT 35TH SOUTHBOUND",,  39.058645, -94.447133,,,0,
2850071,,"ON STERLING AT 36TH/BLUE RIDGE BLVD SOUTHBOUND",,  39.053587, -94.447445,,,0,
2850079,,"ON 39TH AT WOODLAND EASTBOUND",,  39.055722, -94.562974,,,0,
2850084,,"ON 39TH AT MAIN NEARSIDE EASTBOUND",,  39.056537, -94.586229,,,0,
2850085,,"ON STERLING AT 35TH ST NORTHBOUND",,  39.058460, -94.447005,,,0,
2850087,,"ON STERLING AT 32ND ST NORTHBOUND",,  39.064152, -94.446770,,,0,
2850088,,"ON STERLING AT SHELEY NORTHBOUND",,  39.066960, -94.446621,,,0,
2850090,,"ON STERLING AT 27TH ST NORTHBOUND",,  39.072990, -94.446297,,,0,
2850093,,"ON STERLING AT 23RD ST NORTHBOUND",,  39.080222, -94.445995,,,0,
2851501,,"ON W WALNUT BTWN TEMPLE AND  RIVER WB",,  39.090264, -94.425981,,,0,
2851502,,"ON S CRYSLER AT W 23RD ST SB",,  39.079948, -94.432430,,,0,
2851503,,"ON W 23RD AT S WOODLAND AVE WB",,  39.079955, -94.434703,,,0,
2851504,,"ON 23RD AT SCOTT EB",,  39.079943, -94.437373,,,0,
2851505,,"ON 23RD AT WOODLAND EB",,  39.079842, -94.434942,,,0,
2851506,,"ON CRYSLER AT RUBY NB",,  39.086496, -94.431969,,,0,
2851507,,"ON WALNUT AT RIVER EASTBOUND",,  39.090157, -94.425985,,,0,
2851508,,"ON LEXINGTON AT ELM SB",,  39.088299, -94.431584,,,0,
285151,,"ON 40 HWY BTWN 43RD AND CRYSLER EB",,  39.042635, -94.434009,,,0,
2851510,,"ON S CRYSLER AT RUBY SB FARSIDE",,  39.086500, -94.432106,,,0,
2851511,,"ON CRYSLER AT SEA SB FARSIDE",,  39.083206, -94.432231,,,0,
2851519,,"ON US 40 HWY AT BEVERLY EB",,  39.040023, -94.430535,,,0,
285152,,"ON PLEASANT AT MAPLE SB",,  39.093010, -94.421294,,,0,
2851520,,"ON US 40 HWY AT 47TH ST EB",,  39.036278, -94.425487,,,0,
2851522,,"ON US 40 HWY AT 47TH ST WB",,  39.036407, -94.425464,,,0,
2851523,,"ON US 40 HWY AT BEVERLY WB FARSIDE",,  39.040109, -94.430426,,,0,
2851524,,"ON US 40 HWY AT CRYSLER WB",,  39.042949, -94.433968,,,0,
285153,,"ON PLEASANT NB AT PLEASANT HEIGHTS",,  39.091088, -94.421254,,,0,
285154,,"ON STERLING AT 23RD SB",,  39.079158, -94.446261,,,0,
2853,,"ON FRONT ST AT CAMBRIDGE EB",,  39.130039, -94.502117,,,0,
2900011,,"ON PRAIRIE VIEW AT 7520 PRAIRIE VIEW RD SB",,  39.231708, -94.657859,,,0,
2900012,,"ON PRAIRIE VIEW AT NORTHWOOD SB",,  39.202847, -94.631148,,,0,
290006,,"ON BARRY RD AT ROBINHOOD WESTBOUND",,  39.246579, -94.621296,,,0,
290007,,"ON BARRY AT GREEN HILLS WB",,  39.246727, -94.631246,,,0,
290008,,"ON BARRY RD AT ST CLAIR WESTBOUND",,  39.246931, -94.646970,,,0,
290010,,"ON PRAIRIE VIEW AT 80TH TERR SOUTHBOUND",,  39.240273, -94.658954,,,0,
290011,,"ON PRAIRIE VIEW AT 77TH TERR SOUTHBOUND",,  39.235468, -94.658966,,,0,
290013,,"ON PRAIRIE VIEW AT 72ND NORTHBOUND",,  39.224996, -94.651844,,,0,
290014,,"ON 56TH AT PRAIRIEVIEW WB",,  39.196208, -94.620961,,,0,
290015,,"ON PRAIRIE VIEW AT KLAMM SOUTHBOUND",,  39.217650, -94.645575,,,0,
290016,,"ON PRAIRIE VIEW AT 64TH SOUTHBOUND",,  39.210433, -94.640167,,,0,
290018,,"ON PRAIRIE VIEW AT 61ST SOUTHBOUND",,  39.205289, -94.634460,,,0,
290036,,"ON N OAK AT 32ND SOUTHBOUND",,  39.152232, -94.578925,,,0,
290040,,"ON BURLINGTON AT 21ST SOUTHBOUND",,  39.143698, -94.580602,,,0,
2900509,,"ON PRAIRIE VIEW AT 72ND SOUTHBOUND",,  39.224910, -94.652011,,,0,
2900510,,"ON PRAIRIE VIEW AT 70TH SOUTHBOUND",,  39.222340, -94.649788,,,0,
2900515,,"ON PRAIRIE VIEW AT 56TH SOUTHBOUND",,  39.196108, -94.621210,,,0,
290053,,"ON GRAND AT 11TH SOUTHBOUND NEARSIDE",,  39.101158, -94.580901,,,0,
290054,,"ON GRAND AT 12TH NORTHBOUND",,  39.099780, -94.580850,,,0,
2900553,,"ON PRAIRIE VIEW RD AT BARRY RD NORTHBOUND",,  39.246695, -94.661324,,,0,
290073,,"ON GRAND AT PERSHING FARSIDE NORTHBOUND",,  39.084558, -94.581617,,,0,place_prgrnd
290074,,"ON GRAND AT 22ND NORTHBOUND NEARSIDE",,  39.085939, -94.581520,,,0,
290077,,"ON GRAND AT 19TH NORTHBOUND",,  39.089983, -94.581339,,,0,
290091,,"ON GRAND AT 12TH SOUTHBOUND",,  39.099025, -94.581015,,,0,
290107,,"ON BURLINGTON AT ARMOUR NORTHBOUND FARSIDE",,  39.141838, -94.580248,,,0,
290115,,"ON N OAK AT EVANSDALE NORTHBOUND",,  39.167606, -94.576663,,,0,
290117,,"ON N OAK AT 42ND NORTHBOUND",,  39.170226, -94.576675,,,0,
290132,,"ON BARRY RD AT HICKORY EASTBOUND",,  39.246267, -94.598509,,,0,
290134,,"ON BARRY RD AT ROBINHOOD EASTBOUND",,  39.246321, -94.621689,,,0,
290135,,"ON BARRY RD AT GREEN HILLS EB",,  39.246468, -94.631230,,,0,
290142,,"ON AMBASSADOR DR AT 107TH TERR NORTHBOUND",,  39.287048, -94.676764,,,0,
290143,,"ON AMBASSADOR DR AT 10771 AMBASSADOR NORTHBOUND",,  39.288896, -94.678236,,,0,
290144,,"ON AMBASSADOR DR AT 110TH ST NORTHBOUND FARSIDE",,  39.290914, -94.679762,,,0,place_citicr
290145,,"ON AMBASSDR AT 111TH NORTHBOUND",,  39.293142, -94.681468,,,0,
2910001,,"TRUMAN LIBRARY",,  39.102736, -94.421451,,,0,
2910002,,"ON 24 HWY AT LEES SUMMIT RD EASTBOUND",,  39.104160, -94.395268,,,0,
2910004,,"ON 24 HWY AT 291 HWY MCDONALDS EB",,  39.117710, -94.382995,,,0,
2910005,,"ON DOVER AT 24 HWY SOUTHBOUND",,  39.117859, -94.378603,,,0,
2910006,,"ON 24 HWY AT 291 HWY WESTBOUND",,  39.117935, -94.382888,,,0,
2910009,,"ON SPRING AT FARMER SOUTHBOUND",,  39.095841, -94.419815,,,0,
29101,,"ON 24 HWY BETWEEN COGAN & ALLEN EB",,  39.114361, -94.388394,,,0,
29102,,"ON 24 HWY AT ALLEN WB",,  39.115448, -94.387207,,,0,
29104,,"ON 24 HWY AT MAYES EB",,  39.111024, -94.390755,,,0,
29105,,"ON 24 HWY AT DUVALL EB",,  39.102473, -94.400873,,,0,
29108,,"ON 24 HWY AT CRISMAN PLAZA (MAILBOX)",,  39.100908, -94.409852,,,0,
2911513,,"ON US 24 HWY AT ARROWHEAD RIDGE WB",,  39.126170, -94.359568,,,0,
2911514,,"ON US 24 HWY AT VIKING DR WB",,  39.124315, -94.362635,,,0,
2911515,,"ON US 24 HWY AT FARVIEW WB",,  39.121432, -94.368639,,,0,
2911517,,"ON US 24 HWY AT COGAN LANE SB",,  39.112977, -94.390074,,,0,
2911519,,"ON US 24 HWY AT N DAKOTA DR EB",,  39.119998, -94.372488,,,0,
2911520,,"ON US 24 HWY AT FARVIEW EB",,  39.121202, -94.368894,,,0,
2911521,,"ON US 24 HWY AT N VIKING DR EB",,  39.124110, -94.362728,,,0,
2911522,,"ON US 24 HWY AT ARROWHEAD RIDGE EB",,  39.125963, -94.359651,,,0,
2911528,,"ON US 24 HWY AT CRISMAN PLAZA EB",,  39.101009, -94.408831,,,0,
2911531,,"ON US 24 HWY AT LEES SUMMIT ROAD WB",,  39.105216, -94.394058,,,0,
291155,,"ON N OSAGE VILLAGE DR AT US HWY 24",,  39.130185, -94.352168,,,0,
2912500,,"ON DOVER AT HAWTHORNE APTS CLUB HOUSE EB",,  39.113996, -94.376946,,,0,
2912501,,"ON 24 HWY BETWEEN LEES SUMMIT RD AND KIGER WB",,  39.104352, -94.395265,,,0,
2912502,,"ON 24 HWY AT DICKINSON WB",,  39.102258, -94.403240,,,0,
2912503,,"ON 24 HWY AT NOLAND WB",,  39.101280, -94.412667,,,0,
2912504,,"ON 24 HWY AT LIBERTY WB",,  39.101469, -94.416560,,,0,
2912505,,"ON 24 HWY AT LIBERTY EB",,  39.101347, -94.416529,,,0,
2912507,,"ON 24 HWY AT COLLEGE/DICKINSON EB",,  39.102068, -94.403472,,,0,
29183,,"ON HARRY TRUMAN AT BLUE RIDGE WESTBOUND",,  38.898606, -94.532042,,,0,place_htblrg
29184,,"ON 129TH AT WHITE AVE EASTBOUND",,  38.891558, -94.524018,,,0,
29191,,"ON E 129TH AT BOOTH EASTBOUND NEARSIDE",,  38.891472, -94.521745,,,0,
291910,,"ON  GRANDVIEW AT BLUE RIDGE SOUTHBOUND",,  38.898374, -94.534307,,,0,place_htblrg
291911,,"ON GRANDVIEW RD AT DUCK ROAD SOUTHBOUND",,  38.894822, -94.534586,,,0,
291912,,"GRANDVIEW CITY HALL - ON MAIN AT 12TH EASTBOUND",,  38.889158, -94.531690,,,0,
291913,,"ON MAIN AT 15TH ST EASTBOUND",,  38.888913, -94.527785,,,0,
291915,,"ON GRANDVIEW AT LENA SOUTHBOUND NEARSIDE",,  38.891944, -94.534803,,,0,
29192,,"ON MAIN AT BOOTH LANE WESTBOUND",,  38.888866, -94.522793,,,0,
29193,,"ON MAIN AT 15TH ST WESTBOUND NEARSIDE",,  38.889124, -94.527842,,,0,
29194,,"ON 15TH ST AT THOMAS AVE NORTHBOUND",,  38.892008, -94.527676,,,0,
29195,,"ON 15TH ST AT DUCK ROAD NORTHBOUND NEARSIDE",,  38.894309, -94.527521,,,0,
29196,,"ON HARRY S TRUMAN AT 15TH ST WESTBOUND FARSIDE",,  38.897467, -94.527194,,,0,
29197,,"ON BLUE RIDGE AT TRUMAN FARM VILLAS NORTHBOUND",,  38.901391, -94.532537,,,0,
29198,,"ON BLUE RIDGE AT 120TH BLUE RIDGE NORTHBOUND",,  38.906808, -94.525722,,,0,place_trucrn
29199,,"ON BLUE RIDGE AT TRUMAN VILLAS SOUTHBOUND",,  38.901307, -94.532681,,,0,
2920002,,"ON FOREST AT 15TH ST SOUTHBOUND",,  39.090963, -94.436554,,,0,
2920004,,"ON 15TH ST  AT STERLING WESTBOUND",,  39.091302, -94.445698,,,0,
2920005,,"ON WINNER RD AT HARVARD WESTBOUND",,  39.087807, -94.446967,,,0,
2920006,,"ON ASH AT TRUMAN SB NS",,  39.095403, -94.456359,,,0,
2920007,,"ON WINNER RD AT HARVARD EASTBOUND",,  39.087575, -94.447560,,,0,
2920008,,"ON 15TH AT STERLING EASTBOUND FARSIDE",,  39.091216, -94.445723,,,0,
2920009,,"ON 15TH ST AT LEOTI EASTBOUND",,  39.090998, -94.440873,,,0,
2920010,,"ON 15TH ST AT FOREST AVE EASTBOUND",,  39.090849, -94.436567,,,0,
2920011,,"ON FOREST AVE AT TRUMAN NB",,  39.094387, -94.436311,,,0,
2920015,,"ON FOREST AT MAPLE SB",,  39.092987, -94.436470,,,0,
2920016,,"ON WINNER RD AT RALSTON EB",,  39.088879, -94.453002,,,0,
2921501,,"ON S EVANTSON AVE AT E INDEPENDENCE AVE SB",,  39.103239, -94.462598,,,0,
2921502,,"ON N SPRING BTW WHITE OAK AND FARMER NB",,  39.095067, -94.419706,,,0,
2921503,,"ON N SPRING AT 301 SPRING ST NB",,  39.100569, -94.419451,,,0,
2921504,,"ON N FOREST AT US 24 HWY SOUTHBOUND NEARSIDE",,  39.101932, -94.436223,,,0,
2921505,,"ON N FOREST AT E TRUMAN ROAD SB",,  39.094673, -94.436436,,,0,
2921506,,"ON 15TH AT LEOTI ST WB",,  39.091110, -94.441048,,,0,
2921507,,"ON S STERLING AT 1317 STERLING AVE NB",,  39.092427, -94.445691,,,0,
2921508,,"ON ASH AT US 24 HWY NB",,  39.102733, -94.456334,,,0,
292151,,"ON 24 HWY AT RIVER WB FS",,  39.101953, -94.427572,,,0,
2921510,,"ON WILSON BTWN ARLINGTON AND EVANSTON EB",,  39.106610, -94.462979,,,0,
2921511,,"ON CEDAR AT 217 CEDAR NB",,  39.106501, -94.457749,,,0,
2921513,,"ON CEDAR AT KENTUCKY NB",,  39.109994, -94.457633,,,0,
2921514,,"ON STERLING AT 1310 STERLING SB",,  39.092646, -94.445822,,,0,
2921515,,"ON N FOREST AT TRUMAN ROAD NB",,  39.094784, -94.436293,,,0,
2921516,,"ON N FOREST AT US 24 HWY NB",,  39.101964, -94.436085,,,0,
2921517,,"ON US 24 HWY AT RIVER EB",,  39.101796, -94.427499,,,0,
2921519,,"ON SPRING AT 317 SPRING SB",,  39.100513, -94.419592,,,0,
292153,,"ON INDEP AVE BTWN OXFORD AND BROOKSIDE WB",,  39.103430, -94.468353,,,0,
292155,,"ON TRUMAN RD AT STERLING WB",,  39.095019, -94.446713,,,0,
2922502,,"ON FOREST AT MAPLE NB",,  39.092970, -94.436376,,,0,
2930007,,"BLUE RIVER COMMUNITY COLLEGE 20301 E. 78 HWY",,  39.083176, -94.339174,,,0,
2930011,,"ON COLLEGE AT 130 COLLEGE WESTBOUND",,  39.097543, -94.414756,,,0,
2931,,"ON HWY 78 AT SPECK/PEMBROKE WB",,  39.079227, -94.364866,,,0,
2931501,,"ON GREENTREE AT SWOPE EB",,  39.080804, -94.370302,,,0,
2931511,,"ON S HOLKE AT 23RD/QUAIL NORTHBOUND",,  39.081125, -94.343319,,,0,
2931512,,"HUB CENTER PRICE CHOPPER",,  39.076879, -94.382590,,,0,
2931513,,"ON HUB DR NB AT SOUTHVIEW",,  39.073033, -94.380857,,,0,
2931514,,"ON R D MIZE AT SHRANK SB",,  39.072492, -94.376975,,,0,
2931516,,"ON SWOPE AT PEMBROKE SOUTHBOUND",,  39.079134, -94.369627,,,0,
2931525,,"ON HYVEE AT E 23RD ST AT WOODBURY ST",,  39.077561, -94.395041,,,0,
293155,,"ON TRUMAN ROAD AT BAKER EB",,  39.093038, -94.395857,,,0,
293156,,"ON E TRUMAN RD AT KEIGER DR WB",,  39.093168, -94.396823,,,0,
293159,,"ON HUB DR AT SOUTH EXIT DR SB",,  39.075902, -94.380978,,,0,
2932,,"ON HWY 78 AT SPECK/PEMBROKE EB",,  39.079415, -94.362531,,,0,
2932500,,"ON LEES SUMMIT AT HAYWARD SB",,  39.084133, -94.390449,,,0,
2932501,,"ON 23RD ST AT 16611 E 23RD ST EB",,  39.077886, -94.382748,,,0,
2932502,,"ON GUDGELL AT HUB EB",,  39.071957, -94.380641,,,0,
2960009,,"ON BANNISTER AT NEWTON WESTBOUND",,  38.952589, -94.510225,,,0,
2960010,,"ON BANNISTER AT BENNINGTON WESTBOUND",,  38.952643, -94.513078,,,0,
2960011,,"ON BANNISTER AT FREMONT WESTBOUND",,  38.952760, -94.515581,,,0,
2960012,,"ON BANNISTER AT BELMONT WESTBOUND",,  38.952863, -94.518564,,,0,
2960013,,"ON BANNISTER AT WHITE WESTBOUND",,  38.952889, -94.519069,,,0,
2960015,,"ON BANNISTER AT BELMONT EASTBOUND",,  38.952734, -94.517909,,,0,
2960016,,"ON BANNISTER AT FREMONT EASTBOUND",,  38.952673, -94.515971,,,0,
2960017,,"ON BANNISTER AT BENNINGTON EASTBOUND",,  38.952510, -94.512648,,,0,
2960018,,"ON BANNISTER AT NEWTON EASTBOUND",,  38.952401, -94.510233,,,0,
2960026,,"ON BLUE RIDGE AT BANNISTER NEARSIDE SOUTHBOUND",,  38.953373, -94.507987,,,0,place_bnblrg
2960027,,"ON BLUE RIDGE BLVD AT 96TH TERR SOUTHBOUND",,  38.950205, -94.508107,,,0,
2960028,,"ON BLUE RIDGE BLVD AT FAIRLANE SOUTHBOUND",,  38.948378, -94.508193,,,0,
2960029,,"ON BLUE RIDGE BLVD AT 98TH TERR SOUTHBOUND",,  38.946703, -94.508281,,,0,
2960030,,"ON BLUE RIDGE BLVD AT 99TH ST SOUTHBOUND",,  38.945247, -94.508359,,,0,
2960031,,"ON BLUE RIDGE BLVD AT 100TH ST SOUTHBOUND",,  38.943445, -94.508455,,,0,
2960032,,"ON BLUE RIDGE BLVD AT 102ND ST SOUTHBOUND",,  38.940186, -94.508623,,,0,
2960033,,"ON BLUE RIDGE BLVD AT 103RD TERR SOUTHBOUND",,  38.937266, -94.508672,,,0,
2960034,,"ON BLUE RIDGE BLVD AT 104TH ST SOUTHBOUND",,  38.935925, -94.508467,,,0,
2960035,,"ON BLUE RIDGE BLVD AT 10512 BLUE RIDGE SOUTHBOUND",,  38.933112, -94.508054,,,0,
2960036,,"ON BLUE RIDGE BLVD AT 107TH ST SOUTHBOUND",,  38.930679, -94.507822,,,0,
2960037,,"ON BLUE RIDGE BLVD AT CAMBRIDGE SOUTHBOUND",,  38.929767, -94.507825,,,0,
2960038,,"ON BLUE RIDGE BLVD AT 108TH ST SOUTHBOUND",,  38.926492, -94.508198,,,0,
2960039,,"ON BLUE RIDGE AT 10908 BLUE RIDGE SOUTHBOUND",,  38.923690, -94.509036,,,0,
2960040,,"ON BLUE RIDGE BLVD AT RED BRIDGE ROAD SOUTHBOUND",,  38.922719, -94.509355,,,0,
2960041,,"ON BLUE RIDGE BLVD AT 11118 BLUE RIDGE SOUTHBOUND",,  38.922237, -94.509513,,,0,
2960042,,"ON BLUE RIDGE BLVD AT 113TH ST SOUTHBOUND",,  38.919004, -94.510467,,,0,
2960043,,"ON BLUE RIDGE BLVD AT 114TH ST SOUTHBOUND",,  38.917353, -94.511396,,,0,
3,,"ON GRAND AT 3RD METROCENTER NORTHBOUND",,  39.110465, -94.580944,,,0,
3000007,,"ON ST JOHN AT WHITE WESTBOUND",,  39.112244, -94.511651,,,0,
3000010,,"ON ST JOHN AT LAWNDALE WESTBOUND",,  39.112374, -94.515072,,,0,
3000013,,"ON ST JOHN AT HARDESTY WESTBOUND",,  39.112497, -94.518808,,,0,
3000014,,"ON ST JOHN AT DENVER WESTBOUND",,  39.112574, -94.520928,,,0,
3000015,,"ON ST JOHN AT QUINCY WESTBOUND",,  39.112615, -94.522100,,,0,
3000016,,"ON ST JOHN AT BRIGHTON WESTBOUND",,  39.112647, -94.523270,,,0,
3000018,,"ON ST JOHN AT VAN BRUNT WESTBOUND",,  39.112725, -94.525590,,,0,
3000019,,"ON ST JOHN AT LAWN WB",,  39.112762, -94.526738,,,0,
3000020,,"ON ST JOHN AT ELMWOOD WESTBOUND",,  39.112800, -94.527907,,,0,
3000022,,"ON ST JOHN AT KENSINGTON WESTBOUND",,  39.112875, -94.530235,,,0,
3000023,,"ON ST JOHN AT JACKSON WESTBOUND",,  39.112961, -94.532583,,,0,
3000026,,"ON ST JOHN AT MONROE WESTBOUND",,  39.113124, -94.537209,,,0,
3000028,,"ON ST JOHN AT ASKEW WESTBOUND NEARSIDE",,  39.113180, -94.538589,,,0,
3000030,,"ON ST JOHN AT BENTON WESTBOUND",,  39.113386, -94.543904,,,0,
3000032,,"ON BELLEFONTAINE AT LEXINGTON SOUTHBOUND",,  39.110990, -94.546737,,,0,
3000034,,"ON LEXINGTON AT PROSPECT WESTBOUND",,  39.110903, -94.550488,,,0,
3000036,,"ON LEXINGTON AT OLIVE WESTBOUND",,  39.110990, -94.553372,,,0,
3000038,,"ON LEXINGTON AT GARFIELD WESTBOUND",,  39.111117, -94.556779,,,0,
3000040,,"ON MAPLE BLVD AT MISSOURI SOUTHBOUND",,  39.109050, -94.558536,,,0,
3000041,,"ON WOODLAND AT INDEPENDENCE AVE SB FARSIDE",,  39.106507, -94.560287,,,0,
3000042,,"ON WOODLAND AT 8TH WESTBOUND",,  39.103866, -94.560480,,,0,
3000045,,"ON 9TH AT PASEO WB",,  39.103070, -94.563967,,,0,
3000048,,"ON 9TH AT TROOST WESTBOUND",,  39.103165, -94.569589,,,0,
3000053,,"ON 9TH AT MCGEE WESTBOUND",,  39.103511, -94.579431,,,0,
3000054,,"ON GRAND AT 9TH SOUTHBOUND FARSIDE",,  39.103353, -94.580777,,,0,
3000064,,"ON 8TH BETWEEN GRAND AND MCGEE EB",,  39.104376, -94.580519,,,0,
3000071,,"ON 8TH AT TRACY EASTBOUND",,  39.103917, -94.567181,,,0,
3000072,,"ON 8TH AT PASEO EASTBOUND",,  39.103776, -94.562835,,,0,
3000074,,"ON WOODLAND AT 8TH NORTHBOUND",,  39.104045, -94.560337,,,0,
3000077,,"ON MAPLE AT MISSOURI NORTHBOUND",,  39.109104, -94.558394,,,0,
3000079,,"ON LEXINGTON AT GARFIELD EASTBOUND",,  39.111034, -94.557049,,,0,
3000081,,"ON LEXINGTON AT OLIVE EASTBOUND",,  39.110934, -94.553575,,,0,
3000083,,"ON LEXINGTON AT PROSPECT EASTBOUND",,  39.110830, -94.550787,,,0,
3000085,,"ON BELLEFONTAINE AT ANDERSON NORTHBOUND",,  39.111555, -94.546608,,,0,
3000090,,"ON ST JOHN AT ASKEW EASTBOUND",,  39.113092, -94.538798,,,0,
3000091,,"ON ST JOHN AT MONROE EASTBOUND",,  39.113045, -94.537410,,,0,
3000093,,"ON ST JOHN AT CLINTON EASTBOUND",,  39.112935, -94.534007,,,0,
3000096,,"ON ST JOHN AT KENSINGTON EASTBOUND",,  39.112806, -94.530418,,,0,
3000098,,"ON ST JOHN AT ELMWOOD EASTBOUND",,  39.112721, -94.528112,,,0,
3000099,,"ON ST JOHN AT LAWN EB",,  39.112680, -94.526943,,,0,
3000100,,"ON ST JOHN AT VAN BRUNT EASTBOUND",,  39.112649, -94.525809,,,0,
3000102,,"ON ST JOHN AT BRIGHTON EASTBOUND",,  39.112560, -94.523464,,,0,
3000104,,"ON ST JOHN AT DENVER EASTBOUND",,  39.112498, -94.521122,,,0,
3000105,,"ON ST JOHN AT HARDESTY EASTBOUND",,  39.112403, -94.518781,,,0,
3000113,,"ON BELMONT AT ST JOHN NORTHBOUND",,  39.112300, -94.509299,,,0,
30151,,"ON FRONT ST BETW SOUTHERN AND CHOUTEAU WB",,  39.130805, -94.518306,,,0,
30163,,"ON ENTON AT ST. JOHN NORTHBOUND NEARSIDE",,  39.113107, -94.544149,,,0,
30291,,"ON 40HWY FARSIDE STERLING",,  39.049047, -94.447016,,,0,
30292,,"ON 40HWY NEARSIDE STERLING",,  39.049344, -94.447031,,,0,
